name,manufacturer,year,age,kilometerage,engine,transmission,price
Mercedes E Class,MERCEDES,2022,3,86019.223,Hybrid,Automatic,25790
Mercedes E Class,MERCEDES,2022,3,89881.639,Hybrid,Automatic,25790
Bmw 3 Series,BMW,2022,3,52303.55,Petrol,Automatic,25790
Mercedes E Class,MERCEDES,2022,3,83766.147,Hybrid,Automatic,25790
Mercedes E Class,MERCEDES,2022,3,83685.68,Hybrid,Automatic,25790
Mercedes E Class,MERCEDES,2022,3,83041.944,Hybrid,Automatic,25790
Mercedes E Class,MERCEDES,2022,3,85536.421,Hybrid,Automatic,25790
Ford Transit,FORD,2023,2,33796.14,Diesel,Manual,25790
Ford Transit Custom,FORD,2023,2,6437.36,Diesel,Manual,25790
Audi A5,AUDI,2021,4,56663.25206,Petrol,Automatic,25790
Bmw 2 Series,BMW,2023,2,23921.22976,Petrol,Automatic,25790
Audi A1,AUDI,2022,3,15267.80858,Petrol,Semiautomatic,25790
Mercedes-Benz A Class,MERCEDES-BENZ,2020,5,34090.64922,Petrol,Automatic,25790
Ford Kuga,FORD,2024,1,9656.039999999999,Hybrid,Automatic,25790
Ford Puma St,FORD,2023,2,4337.1713,Hybrid,Semiautomatic,25790
Cupra Formentor,CUPRA,2022,3,36485.34714,Petrol,Semiautomatic,25790
Audi A4 Avant,AUDI,2021,4,38571.05178,Petrol,Semiautomatic,25790
Audi S3,AUDI,2019,6,46078.62288,Petrol,Semiautomatic,25790
Audi A3,AUDI,2024,1,4425.685,Petrol,Semiautomatic,25790
Polestar 2,POLESTAR,2023,2,17.70274,Electric,Automatic,25790
Volkswagen Golf Hatchback,VOLKSWAGEN,2024,1,8825.62056,Petrol,Manual,25790
Volkswagen Transporter T28 Swb Diese,VOLKSWAGEN,2023,2,19312.079999999998,Diesel,Manual,25790
Cupra Formentor Estate,CUPRA,2024,1,8270.39826,Petrol,Manual,25790
Audi Q2,AUDI,2024,1,5143.45064,Petrol,Manual,25790
Ford Transit,FORD,2021,4,45508.91652,Diesel,Manual,25790
Volvo Xc90,VOLVO,2019,6,146932.742,Diesel,Automatic,25790
Mini Hatchback,MINI,2024,1,7163.17234,Petrol,Semiautomatic,25790
Kia Proceed,KIA,2024,1,12586.64814,Petrol,Semiautomatic,25791
Ford Kuga,FORD,2022,3,31990.46052,Diesel,Semiautomatic,25792
Peugeot 3008,PEUGEOT,2024,1,16.0934,Petrol,Automatic,25794
Ford Ranger,FORD,2021,4,106676.71124,Diesel,Automatic,25794
Volkswagen T-Roc,VOLKSWAGEN,2023,2,3830.2291999999998,Diesel,Semiautomatic,25794
Bmw M5,BMW,2014,11,56626.23724,Petrol,Automatic,25795
Audi Q5,AUDI,2019,6,71636.55142,Diesel,Semiautomatic,25795
Bmw Z4,BMW,2021,4,48603.67734,Petrol,Automatic,25795
Bmw X4,BMW,2019,6,102579.3316,Diesel,Automatic,25795
Audi Q2,AUDI,2023,2,9815.36466,Petrol,Semiautomatic,25795
Audi A3,AUDI,2022,3,32317.15654,Petrol,Manual,25795
Mercedes-Benz Gle,MERCEDES-BENZ,2016,9,97439.09964,Diesel,Automatic,25795
Honda Jazz,HONDA,2024,1,1609.34,Hybrid,Automatic,25795
Ford Kuga,FORD,2022,3,15510.81892,Hybrid,Automatic,25795
Audi Tt,AUDI,2020,5,14154.1453,Petrol,Manual,25795
Kia Sportage,KIA,2024,1,9466.13788,Petrol,Manual,25795
Lexus Es,LEXUS,2021,4,44960.13158,Hybrid,Automatic,25795
Kia Sportage,KIA,2022,3,23263.0097,Diesel,Manual,25795
Peugeot 5008,PEUGEOT,2022,3,1987.5348999999999,Petrol,Semiautomatic,25795
Bmw 3 Series,BMW,2019,6,65884.77026,Petrol,Automatic,25795
Land Rover Discovery,LAND ROVER,2017,8,129511.6365,Diesel,Automatic,25795
Toyota Rav4 Estate,TOYOTA,2021,4,39935.7721,Hybrid,Automatic,25795
Volkswagen T-Roc,VOLKSWAGEN,2021,4,45270.7342,Petrol,Automatic,25795
Kia Sportage,KIA,2023,2,34943.59942,Petrol,Automatic,25795
Volvo Xc40,VOLVO,2020,5,31543.064,Hybrid,Semiautomatic,25795
Mercedes-Benz E Class,MERCEDES-BENZ,2020,5,35019.2384,Plug_in_hybrid,Automatic,25795
Kia Ceed,KIA,2024,1,7166.39102,Petrol,Automatic,25795
Ford Transit,FORD,2024,1,14638.55664,Diesel,Manual,25795
Mercedes-Benz Gla,MERCEDES-BENZ,2020,5,42439.90514,Petrol,Automatic,25795
Bmw 5 Series,BMW,2021,4,54999.1945,Hybrid,Automatic,25795
Porsche Boxster,PORSCHE,2016,9,118341.20756,Petrol,Automatic,25795
Bmw 2 Series Gran Coupe,BMW,2020,5,47544.73162,Petrol,Semiautomatic,25795
Audi Q3,AUDI,2021,4,39087.649919999996,Diesel,Semiautomatic,25795
Volkswagen T-Roc,VOLKSWAGEN,2020,5,63778.1442,Petrol,Semiautomatic,25795
Skoda Superb,SKODA,2023,2,9963.42394,Diesel,Semiautomatic,25795
Ford Transit,FORD,2020,5,71560.91244,Diesel,Manual,25798
Ford Transit,FORD,2023,2,28968.12,Diesel,Manual,25798
Nissan Primastar,NISSAN,2023,2,15578.4112,Diesel,Manual,25798
Mini Hatch,MINI,2024,1,8278.44496,Petrol,Automatic,25799
Ford Puma,FORD,2023,2,11331.362939999999,Hybrid,Automatic,25799
Ford Kuga,FORD,2022,3,16785.4162,Hybrid,Automatic,25799
Mercedes-Benz Gla,MERCEDES-BENZ,2020,5,10900.05982,Petrol,Semiautomatic,25799
Mercedes-Benz Gla,MERCEDES-BENZ,2021,4,50079.44212,Petrol,Semiautomatic,25799
Ford Kuga,FORD,2024,1,11260.55198,Petrol,Manual,25799
Hyundai Tucson,HYUNDAI,2021,4,16267.20872,Petrol,Automatic,25799
Ford Kuga,FORD,2024,1,19199.4262,Petrol,Manual,25799
Toyota Rav-4,TOYOTA,2021,4,46958.93186,Hybrid,Automatic,25799
Audi A3 Saloon,AUDI,2023,2,4800.66122,Petrol,Semiautomatic,25799
Peugeot 408,PEUGEOT,2024,1,7443.1975,Hybrid,Semiautomatic,25799
Nissan Qashqai,NISSAN,2024,1,99.77908,Hybrid,Manual,25799
Ford Kuga,FORD,2023,2,30764.14344,Hybrid,Automatic,25799
Skoda Octavia,SKODA,2024,1,17.70274,Petrol,Manual,25799
Mercedes-Benz B-Class,MERCEDES-BENZ,2024,1,8952.75842,Hybrid,Semiautomatic,25799
Audi Q3,AUDI,2022,3,41215.1974,Petrol,Semiautomatic,25799
Bmw 1 Series,BMW,2024,1,16413.65866,Petrol,Semiautomatic,25799
Skoda Karoq,SKODA,2023,2,14125.17718,Petrol,Automatic,25799
Peugeot 408,PEUGEOT,2024,1,6857.39774,Hybrid,Semiautomatic,25799
Toyota Rav4,TOYOTA,2021,4,39020.05764,Hybrid,Automatic,25799
Renault Captur,RENAULT,2024,1,5732.46908,Hybrid,Automatic,25799
Land Rover Discovery Sport,LAND ROVER,2020,5,53718.15986,Diesel,Automatic,25799
Volvo Xc40,VOLVO,2021,4,49329.48968,Hybrid,Semiautomatic,25799
Audi Q2,AUDI,2022,3,33826.71746,Petrol,Semiautomatic,25799
Polestar Polestar 2,POLESTAR,2022,3,19590.49582,Electric,Automatic,25800
Kia Niro,KIA,2023,2,16296.17684,Hybrid,Automatic,25800
Mercedes-Benz E Class,MERCEDES-BENZ,2020,5,35036.94114,Petrol,Automatic,25800
Jaguar I-Pace,JAGUAR,2022,3,72336.61432,Electric,Automatic,25800
Hyundai Tucson,HYUNDAI,2022,3,37611.88514,Hybrid,Automatic,25800
Volvo Xc40,VOLVO,2021,4,48136.96874,Electric,Automatic,25800
Peugeot Expert,PEUGEOT,2023,2,11329.7536,Diesel,Manual,25800
Audi A3,AUDI,2024,1,4980.9073,Petrol,Semiautomatic,25800
Toyota Proace,TOYOTA,2022,3,5116.0918599999995,Diesel,Manual,25800
Ford Transit Custom,FORD,2024,1,12821.61178,Diesel,Manual,25800
Mercedes-Benz Cla,MERCEDES-BENZ,2022,3,42925.92582,Hybrid,Automatic,25800
Volkswagen Transporter,VOLKSWAGEN,2023,2,29880.61578,Diesel,Manual,25800
Audi A3 Sportback,AUDI,2022,3,46107.591,Petrol,Automatic,25800
Volkswagen Golf,VOLKSWAGEN,2024,1,10434.96056,Diesel,Automatic,25800
Audi A3,AUDI,2024,1,3455.25298,Petrol,Semiautomatic,25800
Audi A1,AUDI,2024,1,5471.756,Petrol,Semiautomatic,25800
Ford Transit Custom,FORD,2023,2,10471.97538,Diesel,Manual,25800
Audi A3,AUDI,2024,1,9429.12306,Hybrid,Semiautomatic,25800
Audi Q2,AUDI,2024,1,25746.22132,Petrol,Semiautomatic,25800
Nissan Qashqai,NISSAN,2024,1,11268.59868,Hybrid,Semiautomatic,25800
Peugeot 308,PEUGEOT,2024,1,3498.70516,Petrol,Automatic,25800
Toyota Rav4,TOYOTA,2021,4,51065.96754,Hybrid,Automatic,25800
Nissan Primastar,NISSAN,2024,1,10574.97314,Diesel,Manual,25800
Bmw 1 Series,BMW,2024,1,13125.777039999999,Petrol,Semiautomatic,25800
Audi A3,AUDI,2024,1,6963.61418,Petrol,Semiautomatic,25802
Toyota C-Hr,TOYOTA,2023,2,6662.6676,Hybrid,Automatic,25803
Nissan Qashqai,NISSAN,2023,2,7629.88094,Hybrid,Semiautomatic,25804
Vauxhall Grandland,VAUXHALL,2024,1,3043.26194,Petrol,Manual,25808
Ford Kuga,FORD,2023,2,13574.7829,Hybrid,Automatic,25809
Audi Q2,AUDI,2023,2,18933.8851,Petrol,Semiautomatic,25810
Mercedes-Benz Vito,MERCEDES-BENZ,2019,6,80698.74496,Diesel,Manual,25811
Skoda Octavia Estate,SKODA,2023,2,16917.38208,Hybrid,Semiautomatic,25812
Toyota Corolla,TOYOTA,2023,2,9676.96142,Hybrid,Automatic,25813
Volkswagen Golf,VOLKSWAGEN,2024,1,10819.59282,Diesel,Semiautomatic,25820
Volkswagen Golf,VOLKSWAGEN,2024,1,8468.34708,Hybrid,Semiautomatic,25820
Audi A3 Saloon,AUDI,2024,1,1577.1532,Petrol,Semiautomatic,25820
Land Rover Discovery Sport,LAND ROVER,2020,5,61864.63894,Diesel,Automatic,25820
Volkswagen Tiguan,VOLKSWAGEN,2021,4,38236.30906,Petrol,Automatic,25820
Kia Niro,KIA,2022,3,28190.80878,Hybrid,Automatic,25820
Audi A4 Avant,AUDI,2023,2,26586.2968,Petrol,Semiautomatic,25821
Mercedes-Benz Eqa,MERCEDES-BENZ,2021,4,25075.12654,Electric,Automatic,25823
Toyota Rav4,TOYOTA,2020,5,21262.60008,Hybrid,Automatic,25827
Audi A4,AUDI,2022,3,34367.4557,Petrol,Semiautomatic,25828
Nissan Qashqai,NISSAN,2023,2,11379.64314,Petrol,Automatic,25828
Kia Niro,KIA,2024,1,3801.2610799999998,Hybrid,Automatic,25829
Jaguar F-Type,JAGUAR,2014,11,45138.76832,Petrol,Automatic,25830
Skoda Karoq,SKODA,2022,3,9836.28608,Petrol,Automatic,25830
Peugeot 5008,PEUGEOT,2021,4,1760.61796,Petrol,Automatic,25831
Audi Q3,AUDI,2022,3,53861.39112,Diesel,Manual,25831
Ford Kuga,FORD,2023,2,13787.21578,Petrol,Manual,25832
Toyota Corolla Touring Sport,TOYOTA,2023,2,12744.36346,Hybrid,Automatic,25832
Bmw 1 Series,BMW,2021,4,38500.24082,Petrol,Automatic,25833
Honda E Ny1,HONDA,2023,2,8172.22852,Electric,Automatic,25835
Hyundai Tucson,HYUNDAI,2022,3,45047.03594,Hybrid,Semiautomatic,25835
Nissan Qashqai,NISSAN,2022,3,42520.37214,Hybrid,Semiautomatic,25835
Jaguar F-Pace,JAGUAR,2020,5,46482.56722,Diesel,Automatic,25838
Mini Cooper,MINI,2024,1,14.48406,Petrol,Automatic,25838
Audi A5,AUDI,2022,3,27949.40778,Petrol,Semiautomatic,25840
Audi Q2,AUDI,2024,1,6910.50596,Petrol,Semiautomatic,25840
Volkswagen Golf,VOLKSWAGEN,2024,1,5746.95314,Hybrid,Semiautomatic,25840
Toyota Rav4,TOYOTA,2021,4,29067.89908,Hybrid,Automatic,25849
Bmw X3,BMW,2020,5,64412.22416,Diesel,Automatic,25849
Mercedes-Benz Cla,MERCEDES-BENZ,2023,2,41282.78968,Petrol,Semiautomatic,25849
Jaguar F-Type,JAGUAR,2016,9,80467.0,Petrol,Automatic,25849
Mercedes-Benz Cla,MERCEDES-BENZ,2020,5,18497.75396,Diesel,Automatic,25850
Audi A3,AUDI,2023,2,10441.39792,Petrol,Semiautomatic,25850
Audi A3 Saloon,AUDI,2023,2,8696.87336,Petrol,Semiautomatic,25850
Mercedes-Benz A-Class,MERCEDES-BENZ,2023,2,26219.36728,Hybrid,Semiautomatic,25850
Audi Q3,AUDI,2022,3,27728.9282,Petrol,Manual,25850
Audi Q3,AUDI,2020,5,54477.76834,Petrol,Automatic,25850
Hyundai Tucson,HYUNDAI,2024,1,10055.15632,Petrol,Manual,25850
Audi A3,AUDI,2023,2,30738.394,Petrol,Manual,25850
Audi Q5 Sportback,AUDI,2021,4,108215.24028,Diesel,Automatic,25850
Audi Q3,AUDI,2020,5,60501.52796,Petrol,Automatic,25850
Audi A3,AUDI,2024,1,3934.8363,Hybrid,Semiautomatic,25850
Audi A3,AUDI,2024,1,7446.41618,Petrol,Automatic,25850
Bmw 1 Series,BMW,2024,1,4103.817,Diesel,Semiautomatic,25850
Volkswagen Golf,VOLKSWAGEN,2021,4,37996.5174,Diesel,Semiautomatic,25850
Skoda Kodiaq,SKODA,2020,5,70810.96,Petrol,Automatic,25851
Mercedes-Benz Eqc,MERCEDES-BENZ,2022,3,69920.99498,Electric,Automatic,25852
Hyundai Tucson,HYUNDAI,2021,4,35096.48672,Hybrid,Automatic,25852
Audi Q3,AUDI,2021,4,45061.52,Petrol,Semiautomatic,25857
Audi A3,AUDI,2024,1,4184.284,Petrol,Semiautomatic,25858
Tesla Model 3,TESLA,2023,2,34385.15844,Electric,Automatic,25860
Skoda Karoq,SKODA,2024,1,5758.21852,Petrol,Manual,25860
Volvo Xc40,VOLVO,2020,5,35448.93218,Hybrid,Semiautomatic,25860
Mercedes-Benz Cla,MERCEDES-BENZ,2022,3,27522.932679999998,Petrol,Semiautomatic,25860
Honda Hr-V,HONDA,2024,1,11178.47564,Hybrid,Automatic,25860
Ford Focus,FORD,2024,1,2589.42806,Petrol,Manual,25861
Hyundai Tucson,HYUNDAI,2022,3,43115.82794,Hybrid,Semiautomatic,25865
Toyota Corolla,TOYOTA,2023,2,6387.47046,Hybrid,Automatic,25865
Volkswagen Golf,VOLKSWAGEN,2024,1,5837.07618,Hybrid,Semiautomatic,25870
Mercedes-Benz E-Class Coupe,MERCEDES-BENZ,2019,6,45510.52586,Petrol,Semiautomatic,25870
Volkswagen Touareg,VOLKSWAGEN,2018,7,106808.67712,Diesel,Automatic,25870
Honda Jazz,HONDA,2024,1,16.0934,Hybrid,Automatic,25873
Skoda Karoq,SKODA,2022,3,32423.37298,Petrol,Automatic,25874
Skoda Superb,SKODA,2022,3,19543.824959999998,Diesel,Semiautomatic,25876
Toyota Corolla Touring Sport,TOYOTA,2023,2,34698.97974,Hybrid,Automatic,25879
Volkswagen Golf,VOLKSWAGEN,2024,1,17482.26042,Hybrid,Semiautomatic,25880
Audi A3 Saloon,AUDI,2023,2,7134.20422,Petrol,Semiautomatic,25880
Audi Q7,AUDI,2017,8,144840.6,Diesel,Automatic,25880
Audi Q3 Estate,AUDI,2022,3,51350.82072,Petrol,Automatic,25880
Bmw X3,BMW,2018,7,82193.82182,Diesel,Semiautomatic,25880
Bmw 1 Series,BMW,2024,1,1359.8923,Petrol,Semiautomatic,25880
Bmw 1 Series,BMW,2023,2,15060.20372,Petrol,Semiautomatic,25880
Audi A5 Sportback,AUDI,2021,4,41482.34784,Diesel,Semiautomatic,25880
Skoda Octavia,SKODA,2023,2,8980.1172,Hybrid,Automatic,25882
Audi Q3,AUDI,2021,4,57884.74112,Petrol,Semiautomatic,25884
Nissan Juke,NISSAN,2024,1,5149.888,Hybrid,Automatic,25884
Skoda Kodiaq,SKODA,2022,3,42124.4745,Petrol,Automatic,25885
Audi Q2,AUDI,2024,1,6295.73808,Petrol,Manual,25885
Toyota C-Hr,TOYOTA,2023,2,13183.71328,Hybrid,Automatic,25887
Vauxhall Vivaro,VAUXHALL,2024,1,11.26538,Diesel,Manual,25888
Audi Q3,AUDI,2021,4,60720.3982,Petrol,Semiautomatic,25888
Kia Sportage,KIA,2023,2,19353.92284,Petrol,Manual,25889
Kia Ev6,KIA,2022,3,35024.06642,Electric,Automatic,25889
Toyota Corolla,TOYOTA,2023,2,16621.26352,Hybrid,Automatic,25889
Audi A3,AUDI,2024,1,1181.25556,Petrol,Semiautomatic,25889
Nissan Qashqai,NISSAN,2024,1,6435.75066,Hybrid,Manual,25889
Lexus Es,LEXUS,2021,4,33796.14,Hybrid,Automatic,25890
Skoda Kodiaq,SKODA,2023,2,42388.40626,Diesel,Automatic,25890
Mercedes-Benz Cla,MERCEDES-BENZ,2020,5,82881.01,Petrol,Semiautomatic,25890
Mercedes-Benz Gle-Class,MERCEDES-BENZ,2017,8,112653.8,Petrol,Automatic,25890
Audi Q7,AUDI,2018,7,127572.3818,Diesel,Automatic,25890
Mercedes-Benz A-Class,MERCEDES-BENZ,2019,6,75638.98,Petrol,Automatic,25890
Bmw 4 Series Gran Coupe,BMW,2018,7,62732.0732,Petrol,Automatic,25890
Ford Kuga,FORD,2022,3,21887.024,Hybrid,Automatic,25890
Cupra Born,CUPRA,2023,2,9253.705,Electric,Automatic,25890
Cupra Born,CUPRA,2023,2,13545.81478,Electric,Automatic,25890
Skoda Octavia Estate,SKODA,2024,1,11231.58386,Diesel,Semiautomatic,25890
Mercedes-Benz Gla,MERCEDES-BENZ,2020,5,36655.93718,Hybrid,Semiautomatic,25890
Land Rover Range Rover Evoque,LAND ROVER,2020,5,69340.02324,Diesel,Automatic,25890
Volkswagen T-Roc Hatchback,VOLKSWAGEN,2024,1,8740.32554,Petrol,Manual,25890
Volkswagen Golf Hatchback,VOLKSWAGEN,2024,1,5388.07032,Petrol,Manual,25890
Bmw X3,BMW,2019,6,35648.49034,Diesel,Semiautomatic,25890
Seat Ateca,SEAT,2024,1,80.467,Petrol,Semiautomatic,25890
Mercedes-Benz Cla Shooting Brake,MERCEDES-BENZ,2020,5,78883.40944,Petrol,Semiautomatic,25890
Toyota Corolla Touring Sport,TOYOTA,2022,3,13370.39672,Hybrid,Automatic,25890
Bmw 3 Series Touring,BMW,2021,4,51019.29668,Petrol,Semiautomatic,25890
Mini Countryman,MINI,2022,3,41332.67922,Petrol,Semiautomatic,25890
Volvo Xc40,VOLVO,2022,3,36467.6444,Petrol,Semiautomatic,25890
Bmw 2 Series Gran Coupe,BMW,2023,2,24120.78792,Petrol,Semiautomatic,25891
Volkswagen T-Cross,VOLKSWAGEN,2024,1,4044.27142,Petrol,Automatic,25892
Volkswagen Golf,VOLKSWAGEN,2024,1,2502.5237,Hybrid,Semiautomatic,25892
Ford Transit Custom,FORD,2021,4,70683.82214,Diesel,Manual,25894
Ford Transit Custom,FORD,2021,4,29729.33782,Diesel,Automatic,25894
Audi Q5,AUDI,2018,7,44054.07316,Diesel,Semiautomatic,25895
Hyundai Tucson,HYUNDAI,2023,2,20752.4393,Hybrid,Automatic,25895
Audi Q3,AUDI,2019,6,48062.9391,Petrol,Semiautomatic,25895
Mercedes-Benz Glc,MERCEDES-BENZ,2018,7,36210.15,Petrol,Automatic,25895
Toyota Proace Verso,TOYOTA,2018,7,62764.26,Diesel,Automatic,25895
Lexus Ux,LEXUS,2023,2,10589.4572,Hybrid,Automatic,26000
Audi A1,AUDI,2024,1,8.0467,Petrol,Semiautomatic,26000
Audi Q4,AUDI,2021,4,24220.567,Electric,Automatic,26000
Audi Q5,AUDI,2020,5,39789.32216,Diesel,Semiautomatic,26000
Peugeot 2008,PEUGEOT,2024,1,4752.38102,Hybrid,Automatic,26000
Volvo Xc40,VOLVO,2021,4,38426.21118,Hybrid,Automatic,26000
Mini Countryman,MINI,2023,2,15361.1503,Petrol,Automatic,26000
Citroen Relay,CITROEN,2024,1,120.7005,Diesel,Manual,26000
Bmw I8,BMW,2015,10,133575.22,Hybrid,Automatic,26000
Bmw X5,BMW,2016,9,79340.462,Diesel,Automatic,26000
Ford Tourneo Custom,FORD,2021,4,135828.296,Diesel,Automatic,26000
Ford Kuga,FORD,2022,3,12876.32934,Hybrid,Automatic,26000
Land Rover Range Rover Evoque,LAND ROVER,2019,6,61912.91914,Petrol,Automatic,26000
Land Rover Discovery Sport,LAND ROVER,2019,6,59577.7668,Diesel,Automatic,26000
Jaguar I-Pace,JAGUAR,2020,5,12926.21888,Electric,Automatic,26000
Land Rover Discovery 4,LAND ROVER,2015,10,79259.995,Diesel,Automatic,26000
Volvo Xc60,VOLVO,2019,6,143210.33858,Hybrid,Automatic,26000
Ford Tourneo Custom,FORD,2018,7,96560.4,Diesel,Automatic,26000
Volvo Xc40,VOLVO,2021,4,34987.0516,Hybrid,Automatic,26000
Mini Countryman,MINI,2021,4,16901.28868,Petrol,Automatic,26000
Toyota Rav4,TOYOTA,2021,4,46743.2803,Hybrid,Automatic,26000
Volkswagen T-Roc,VOLKSWAGEN,2023,2,24846.60026,Petrol,Semiautomatic,26000
Hyundai Kona,HYUNDAI,2023,2,13075.8875,Petrol,Semiautomatic,26000
Land Rover Range Rover Evoque,LAND ROVER,2020,5,41226.46278,Diesel,Automatic,26000
Bmw X3,BMW,2018,7,50729.61548,Diesel,Automatic,26000
Polestar Polestar 2,POLESTAR,2021,4,21108.10344,Electric,Automatic,26000
Peugeot 3008,PEUGEOT,2023,2,27939.75174,Hybrid,Automatic,26000
Volvo Xc40 Recharge,VOLVO,2021,4,34258.02058,Hybrid,Semiautomatic,26000
Cupra Formentor,CUPRA,2023,2,4269.57902,Petrol,Manual,26000
Seat Ateca,SEAT,2024,1,19.31208,Petrol,Semiautomatic,26000
Mazda Cx-30,MAZDA,2024,1,24.1401,Petrol,Manual,26000
Audi A4,AUDI,2022,3,3453.64364,Petrol,Semiautomatic,26000
Mercedes-Benz Cla,MERCEDES-BENZ,2021,4,32354.17136,Diesel,Automatic,26000
Ford Galaxy,FORD,2023,2,6776.93074,Diesel,Automatic,26000
Land Rover Range Rover,LAND ROVER,2017,8,123238.42918,Diesel,Automatic,26000
Audi A5,AUDI,2021,4,41825.13726,Diesel,Semiautomatic,26000
Jaguar E-Pace,JAGUAR,2021,4,21792.07294,Petrol,Automatic,26000
Honda Cr-V,HONDA,2022,3,6945.91144,Hybrid,Automatic,26000
Nissan Qashqai,NISSAN,2024,1,23071.49824,Hybrid,Semiautomatic,26000
Mazda Cx-5,MAZDA,2023,2,54583.98478,Diesel,Automatic,26000
Ford Ranger,FORD,2021,4,39871.3985,Diesel,Automatic,26000
Honda E Ny1,HONDA,2023,2,5632.69,Electric,Automatic,26000
Honda Hr-V,HONDA,2023,2,13809.74654,Hybrid,Automatic,26000
Audi A3 Saloon,AUDI,2024,1,16093.4,Diesel,Semiautomatic,26000
Skoda Kamiq,SKODA,2024,1,1609.34,Petrol,Semiautomatic,26000
Peugeot 408,PEUGEOT,2023,2,33796.14,Hybrid,Semiautomatic,26000
Toyota Proace Verso,TOYOTA,2021,4,27217.15808,Diesel,Manual,26000
Vauxhall Mokka,VAUXHALL,2024,1,2414.0099999999998,Electric,Automatic,26000
Volkswagen Transporter,VOLKSWAGEN,2019,6,113452.03264,Diesel,Automatic,26000
Audi Q5,AUDI,2019,6,86904.36,Petrol,Automatic,26000
Volkswagen Transporter,VOLKSWAGEN,2015,10,123660.07626,Diesel,Manual,26000
Tesla Model 3,TESLA,2021,4,26679.63852,Electric,Automatic,26000
Audi A4 Avant,AUDI,2021,4,32122.4264,Diesel,Semiautomatic,26000
Skoda Octavia,SKODA,2024,1,8046.7,Petrol,Manual,26000
Audi A1 Sportback,AUDI,2024,1,1318.04946,Petrol,Manual,26000
Audi Tt Coupe,AUDI,2020,5,28472.44328,Petrol,Manual,26000
Audi A4 Avant,AUDI,2022,3,43864.17104,Diesel,Semiautomatic,26000
Volkswagen T-Cross,VOLKSWAGEN,2024,1,5632.69,Petrol,Automatic,26000
Honda Zr-V,HONDA,2023,2,16437.79876,Hybrid,Automatic,26000
Volkswagen Transporter,VOLKSWAGEN,2023,2,804.67,Diesel,Manual,26000
Skoda Karoq,SKODA,2023,2,15740.95454,Petrol,Automatic,26000
Audi A3 Sportback,AUDI,2022,3,48864.39042,Petrol,Automatic,26000
Audi A4,AUDI,2022,3,53217.65512,Petrol,Semiautomatic,26000
Audi A5 Sportback,AUDI,2022,3,47253.44108,Diesel,Semiautomatic,26000
Audi A1,AUDI,2023,2,4889.17492,Petrol,Semiautomatic,26000
Audi Q2,AUDI,2023,2,30538.83584,Petrol,Semiautomatic,26000
Skoda Kodiaq,SKODA,2020,5,98213.19218,Diesel,Semiautomatic,26000
Mercedes-Benz Vito,MERCEDES-BENZ,2018,7,74232.41684,Diesel,Automatic,26000
Honda Hr-V,HONDA,2023,2,16556.88992,Hybrid,Automatic,26000
Ford Transit Custom,FORD,2021,4,43410.33716,Diesel,Manual,26000
Volkswagen Amarok,VOLKSWAGEN,2019,6,100181.415,Diesel,Automatic,26000
Vauxhall Grandland,VAUXHALL,2024,1,2414.0099999999998,Diesel,Automatic,26000
Volkswagen Golf Estate,VOLKSWAGEN,2024,1,8046.7,Petrol,Manual,26000
Volvo Xc40,VOLVO,2021,4,29529.77966,Petrol,Automatic,26000
Volvo Xc40,VOLVO,2021,4,18058.40414,Petrol,Automatic,26000
Volvo Xc40,VOLVO,2021,4,59926.99358,Plug_in_hybrid,Automatic,26000
Porsche Macan,PORSCHE,2015,10,90123.04,Diesel,Automatic,26000
Volvo Xc40,VOLVO,2021,4,33712.45432,Petrol,Semiautomatic,26000
Audi Sq2,AUDI,2020,5,51799.82658,Petrol,Semiautomatic,26000
Audi Q3,AUDI,2022,3,68776.75424,Petrol,Semiautomatic,26000
Audi Q2,AUDI,2024,1,10463.928679999999,Petrol,Manual,26000
Audi Q2,AUDI,2024,1,7242.03,Petrol,Manual,26000
Audi A5 Sportback,AUDI,2022,3,71942.32602,Diesel,Semiautomatic,26000
Audi A1,AUDI,2024,1,461.88058,Petrol,Manual,26000
Audi Q3,AUDI,2021,4,56193.32478,Diesel,Semiautomatic,26000
Audi Q3,AUDI,2021,4,48962.56016,Diesel,Manual,26000
Volvo Xc40,VOLVO,2021,4,45309.35836,Electric,Automatic,26000
Audi A3,AUDI,2024,1,6802.68018,Hybrid,Semiautomatic,26000
Audi Q2,AUDI,2023,2,14358.53148,Petrol,Semiautomatic,26000
Mercedes-Benz Glc,MERCEDES-BENZ,2020,5,65467.9512,Diesel,Automatic,26000
Volvo Xc40,VOLVO,2021,4,46424.63098,Electric,Automatic,26000
Audi A3,AUDI,2022,3,20726.68986,Petrol,Semiautomatic,26000
Audi Q2,AUDI,2022,3,17828.26852,Petrol,Semiautomatic,26000
Mazda 3,MAZDA,2024,1,24.1401,Petrol,Automatic,26000
Audi Tt,AUDI,2022,3,21291.5682,Petrol,Semiautomatic,26000
Audi A4 Avant,AUDI,2019,6,20116.75,Petrol,Semiautomatic,26000
Volkswagen Transporter,VOLKSWAGEN,2010,15,131561.93566,Diesel,Manual,26000
Mercedes-Benz Cla,MERCEDES-BENZ,2021,4,12062.0033,Diesel,Automatic,26000
Cupra Ateca,CUPRA,2023,2,13621.45376,Petrol,Semiautomatic,26000
Audi A3 Saloon,AUDI,2023,2,19999.26818,Petrol,Semiautomatic,26000
Audi Q3,AUDI,2022,3,36144.16706,Petrol,Manual,26000
